"id","nombre_formateado","popularidad_categoria","velocidad_categoria","eficiencia","fecha_procesamiento"
"1238","c++","Poco Usado","Rápido",1333,"2025-03-20T00:00:00.000Z"
"1239","haskell","Moderado","Muy Rápido",2946.5,"2025-03-20T00:00:00.000Z"
"1240","rust","Muy Popular","Rápido",4175.5,"2025-03-20T00:00:00.000Z"
"1241","ruby","Muy Popular","Lento",4306.5,"2025-03-20T00:00:00.000Z"
"1242","rust","Moderado","Rápido",1725,"2025-03-20T00:00:00.000Z"
"1243","r","Moderado","Rápido",1833.5,"2025-03-20T00:00:00.000Z"
"1244","r","Poco Usado","Muy Rápido",646,"2025-03-20T00:00:00.000Z"
"1245","ruby","Poco Usado","Lento",1005.5,"2025-03-20T00:00:00.000Z"
"1246","c#","Moderado","Lento",1710.5,"2025-03-20T00:00:00.000Z"
"1247","objective-c","Muy Popular","Lento",4867,"2025-03-20T00:00:00.000Z"
"1248","swift","Poco Usado","Rápido",730,"2025-03-20T00:00:00.000Z"
"1249","dart","Moderado","Lento",2818,"2025-03-20T00:00:00.000Z"
"1250","r","Moderado","Rápido",2830.5,"2025-03-20T00:00:00.000Z"
"1251","swift","Muy Popular","Lento",470.5,"2025-03-20T00:00:00.000Z"
"1252","typescript","Poco Usado","Lento",1155.5,"2025-03-20T00:00:00.000Z"
"1253","c++","Poco Usado","Muy Rápido",938.5,"2025-03-20T00:00:00.000Z"
"1254","swift","Muy Popular","Rápido",4773,"2025-03-20T00:00:00.000Z"
"1255","perl","Muy Popular","Lento",3968.5,"2025-03-20T00:00:00.000Z"
"1256","c++","Moderado","Rápido",3422,"2025-03-20T00:00:00.000Z"
"1257","perl","Poco Usado","Rápido",382,"2025-03-20T00:00:00.000Z"
"1258","php","Poco Usado","Lento",94.5,"2025-03-20T00:00:00.000Z"
"1259","scala","Muy Popular","Lento",3769.5,"2025-03-20T00:00:00.000Z"
"1260","perl","Poco Usado","Lento",1306,"2025-03-20T00:00:00.000Z"
"1261","swift","Moderado","Lento",1867,"2025-03-20T00:00:00.000Z"
"1262","c++","Poco Usado","Rápido",676,"2025-03-20T00:00:00.000Z"
"1263","php","Moderado","Lento",2560.5,"2025-03-20T00:00:00.000Z"
"1264","c++","Poco Usado","Muy Rápido",6550,"2025-03-20T00:00:00.000Z"
"1265","perl","Muy Popular","Lento",373.5,"2025-03-20T00:00:00.000Z"
"1266","r","Moderado","Rápido",3024.5,"2025-03-20T00:00:00.000Z"
"1267","lua","Muy Popular","Rápido",3931,"2025-03-20T00:00:00.000Z"
"1268","php","Muy Popular","Rápido",4670.5,"2025-03-20T00:00:00.000Z"
"1269","lua","Muy Popular","Lento",4317,"2025-03-20T00:00:00.000Z"
"1270","f#","Moderado","Muy Rápido",3147.5,"2025-03-20T00:00:00.000Z"
"945","f#","Moderado","Rápido",1721.5,"2025-03-20T00:00:00.000Z"
"1271","php","Poco Usado","Rápido",984.5,"2025-03-20T00:00:00.000Z"
"1272","c++","Moderado","Rápido",1625.5,"2025-03-20T00:00:00.000Z"
"1273","c#","Poco Usado","Lento",807,"2025-03-20T00:00:00.000Z"
"1274","f#","Muy Popular","Rápido",4223,"2025-03-20T00:00:00.000Z"
"1275","php","Moderado","Lento",2517.5,"2025-03-20T00:00:00.000Z"
"1276","c++","Muy Popular","Rápido",3921,"2025-03-20T00:00:00.000Z"
"1277","php","Poco Usado","Rápido",382,"2025-03-20T00:00:00.000Z"
"1278","python","Poco Usado","Lento",1362,"2025-03-20T00:00:00.000Z"
"1279","objective-c","Moderado","Rápido",3223,"2025-03-20T00:00:00.000Z"
"1280","scala","Muy Popular","Lento",3712,"2025-03-20T00:00:00.000Z"
"1281","lua","Moderado","Muy Rápido",2097.5,"2025-03-20T00:00:00.000Z"
"1282","java","Poco Usado","Rápido",633,"2025-03-20T00:00:00.000Z"
"1283","swift","Moderado","Rápido",2625,"2025-03-20T00:00:00.000Z"
"1284","f#","Moderado","Lento",2859,"2025-03-20T00:00:00.000Z"
"1285","rust","Moderado","Rápido",2173.5,"2025-03-20T00:00:00.000Z"
"1286","php","Muy Popular","Lento",4010,"2025-03-20T00:00:00.000Z"
"1287","go","Muy Popular","Rápido",4480,"2025-03-20T00:00:00.000Z"
"1288","c++","Muy Popular","Muy Rápido",4649.5,"2025-03-20T00:00:00.000Z"
"1289","r","Muy Popular","Lento",3908.5,"2025-03-20T00:00:00.000Z"
"1290","javascript","Moderado","Lento",263,"2025-03-20T00:00:00.000Z"
"1291","rust","Poco Usado","Lento",1365.5,"2025-03-20T00:00:00.000Z"
"1292","lua","Poco Usado","Rápido",184,"2025-03-20T00:00:00.000Z"
"1293","haskell","Moderado","Muy Rápido",2289,"2025-03-20T00:00:00.000Z"
"1294","haskell","Moderado","Rápido",3382.5,"2025-03-20T00:00:00.000Z"
"1295","objective-c","Moderado","Lento",2219.5,"2025-03-20T00:00:00.000Z"
"1296","javascript","Muy Popular","Lento",3919.5,"2025-03-20T00:00:00.000Z"
"1297","javascript","Poco Usado","Lento",1363.5,"2025-03-20T00:00:00.000Z"
"1298","rust","Poco Usado","Rápido",71.5,"2025-03-20T00:00:00.000Z"
"1299","scala","Moderado","Rápido",2727.5,"2025-03-20T00:00:00.000Z"
"1300","php","Muy Popular","Muy Rápido",4993.5,"2025-03-20T00:00:00.000Z"
"1301","objective-c","Poco Usado","Rápido",1275.5,"2025-03-20T00:00:00.000Z"
"1302","c++","Poco Usado","Lento",412.5,"2025-03-20T00:00:00.000Z"
"1303","dart","Moderado","Lento",2515.5,"2025-03-20T00:00:00.000Z"
"1304","objective-c","Moderado","Rápido",3070.5,"2025-03-20T00:00:00.000Z"
"1305","lua","Poco Usado","Rápido",1380.5,"2025-03-20T00:00:00.000Z"
"1306","dart","Moderado","Rápido",1524,"2025-03-20T00:00:00.000Z"
"1307","lua","Poco Usado","Muy Rápido",338.5,"2025-03-20T00:00:00.000Z"
"1308","ruby","Muy Popular","Lento",4459.5,"2025-03-20T00:00:00.000Z"
"1309","php","Moderado","Muy Rápido",2492.5,"2025-03-20T00:00:00.000Z"
"1310","lua","Moderado","Rápido",1833.5,"2025-03-20T00:00:00.000Z"
"1311","python","Poco Usado","Lento",955.5,"2025-03-20T00:00:00.000Z"
"1312","go","Muy Popular","Lento",4863.5,"2025-03-20T00:00:00.000Z"
"1313","objective-c","Moderado","Rápido",3530,"2025-03-20T00:00:00.000Z"
"1314","perl","Moderado","Rápido",1634.5,"2025-03-20T00:00:00.000Z"
"1315","scala","Poco Usado","Rápido",984.5,"2025-03-20T00:00:00.000Z"
"1316","f#","Poco Usado","Lento",757,"2025-03-20T00:00:00.000Z"
"1317","c#","Moderado","Muy Rápido",1699,"2025-03-20T00:00:00.000Z"
"1318","objective-c","Poco Usado","Muy Rápido",948.5,"2025-03-20T00:00:00.000Z"
"1319","python","Muy Popular","Rápido",4225,"2025-03-20T00:00:00.000Z"
"1320","go","Muy Popular","Muy Rápido",4044,"2025-03-20T00:00:00.000Z"
"1321","scala","Muy Popular","Lento",3961.5,"2025-03-20T00:00:00.000Z"
"1322","lua","Poco Usado","Muy Rápido",1247,"2025-03-20T00:00:00.000Z"
"1323","r","Moderado","Lento",327,"2025-03-20T00:00:00.000Z"
"1324","c++","Moderado","Rápido",1721,"2025-03-20T00:00:00.000Z"
"1325","java","Muy Popular","Rápido",4176,"2025-03-20T00:00:00.000Z"
"1326","perl","Muy Popular","Muy Rápido",4744.5,"2025-03-20T00:00:00.000Z"
"1327","javascript","Muy Popular","Rápido",3929.5,"2025-03-20T00:00:00.000Z"
"1328","php","Muy Popular","Rápido",4973,"2025-03-20T00:00:00.000Z"
"1329","perl","Moderado","Muy Rápido",2788.5,"2025-03-20T00:00:00.000Z"
"1330","javascript","Moderado","Lento",326,"2025-03-20T00:00:00.000Z"
"1331","python","Moderado","Lento",2315.5,"2025-03-20T00:00:00.000Z"
"1332","f#","Moderado","Rápido",2123,"2025-03-20T00:00:00.000Z"
"1333","typescript","Moderado","Lento",2157.5,"2025-03-20T00:00:00.000Z"
"1334","objective-c","Moderado","Muy Rápido",3494.5,"2025-03-20T00:00:00.000Z"
"1335","dart","Muy Popular","Rápido",3970.5,"2025-03-20T00:00:00.000Z"
"1336","c#","Moderado","Lento",175.5,"2025-03-20T00:00:00.000Z"
"1337","typescript","Moderado","Muy Rápido",3544,"2025-03-20T00:00:00.000Z"
"1338","typescript","Moderado","Rápido",3178.5,"2025-03-20T00:00:00.000Z"
"1339","dart","Poco Usado","Lento",666,"2025-03-20T00:00:00.000Z"
"1340","c#","Muy Popular","Lento",4263,"2025-03-20T00:00:00.000Z"
"1341","haskell","Muy Popular","Lento",4613.5,"2025-03-20T00:00:00.000Z"
"1342","scala","Moderado","Lento",1818.5,"2025-03-20T00:00:00.000Z"
"1343","objective-c","Muy Popular","Muy Rápido",4949.5,"2025-03-20T00:00:00.000Z"
"1344","haskell","Muy Popular","Muy Rápido",3748,"2025-03-20T00:00:00.000Z"
"1345","c++","Poco Usado","Muy Rápido",547.5,"2025-03-20T00:00:00.000Z"
"1346","typescript","Moderado","Lento",1566.5,"2025-03-20T00:00:00.000Z"
"1347","perl","Muy Popular","Muy Rápido",4090,"2025-03-20T00:00:00.000Z"
"1348","objective-c","Moderado","Lento",2566,"2025-03-20T00:00:00.000Z"
"1349","dart","Muy Popular","Lento",4118,"2025-03-20T00:00:00.000Z"
"1350","kotlin","Muy Popular","Rápido",4684,"2025-03-20T00:00:00.000Z"
"1351","objective-c","Moderado","Lento",2217.5,"2025-03-20T00:00:00.000Z"
"1352","ruby","Muy Popular","Muy Rápido",3939,"2025-03-20T00:00:00.000Z"
"1353","perl","Muy Popular","Lento",378.5,"2025-03-20T00:00:00.000Z"
"1354","c#","Moderado","Lento",2968.5,"2025-03-20T00:00:00.000Z"
"1355","objective-c","Poco Usado","Muy Rápido",690,"2025-03-20T00:00:00.000Z"
"1356","typescript","Poco Usado","Rápido",476.5,"2025-03-20T00:00:00.000Z"
"1357","typescript","Moderado","Lento",2313.5,"2025-03-20T00:00:00.000Z"
"1358","f#","Moderado","Lento",2365.5,"2025-03-20T00:00:00.000Z"
"1359","java","Moderado","Muy Rápido",2193,"2025-03-20T00:00:00.000Z"
"1360","f#","Moderado","Rápido",3370.5,"2025-03-20T00:00:00.000Z"
"1361","swift","Poco Usado","Muy Rápido",1195.5,"2025-03-20T00:00:00.000Z"
"1362","rust","Muy Popular","Lento",487,"2025-03-20T00:00:00.000Z"
"1363","lua","Moderado","Lento",186.5,"2025-03-20T00:00:00.000Z"
"1364","php","Muy Popular","Rápido",4272,"2025-03-20T00:00:00.000Z"
"1365","go","Moderado","Rápido",2527,"2025-03-20T00:00:00.000Z"
"1366","ruby","Muy Popular","Lento",4014.5,"2025-03-20T00:00:00.000Z"
"1367","f#","Moderado","Lento",3008,"2025-03-20T00:00:00.000Z"
"1368","f#","Poco Usado","Lento",1160.5,"2025-03-20T00:00:00.000Z"
"1369","dart","Moderado","Lento",2860.5,"2025-03-20T00:00:00.000Z"
"1370","ruby","Poco Usado","Lento",711.5,"2025-03-20T00:00:00.000Z"
"1371","perl","Moderado","Muy Rápido",3485.5,"2025-03-20T00:00:00.000Z"
"1372","kotlin","Moderado","Rápido",2280.5,"2025-03-20T00:00:00.000Z"
"1373","haskell","Moderado","Rápido",2321,"2025-03-20T00:00:00.000Z"
"1374","lua","Muy Popular","Lento",4664.5,"2025-03-20T00:00:00.000Z"
"1375","lua","Moderado","Rápido",2881.5,"2025-03-20T00:00:00.000Z"
"186","dart","Moderado","Lento",3159.5,"2025-03-20T00:00:00.000Z"
"1376","rust","Poco Usado","Rápido",170,"2025-03-20T00:00:00.000Z"
"1377","f#","Moderado","Muy Rápido",2289,"2025-03-20T00:00:00.000Z"
"1378","perl","Moderado","Lento",3260,"2025-03-20T00:00:00.000Z"
"1379","java","Moderado","Muy Rápido",1795,"2025-03-20T00:00:00.000Z"
"1380","perl","Muy Popular","Rápido",3979,"2025-03-20T00:00:00.000Z"
"1381","javascript","Poco Usado","Lento",55.5,"2025-03-20T00:00:00.000Z"
"1382","rust","Poco Usado","Lento",7.5,"2025-03-20T00:00:00.000Z"
"1383","javascript","Poco Usado","Lento",57,"2025-03-20T00:00:00.000Z"
"1384","typescript","Poco Usado","Rápido",1121.5,"2025-03-20T00:00:00.000Z"
"1385","php","Muy Popular","Lento",456,"2025-03-20T00:00:00.000Z"
"1386","swift","Moderado","Rápido",1880.5,"2025-03-20T00:00:00.000Z"
"1387","haskell","Poco Usado","Lento",207.5,"2025-03-20T00:00:00.000Z"
"1388","typescript","Moderado","Muy Rápido",3197.5,"2025-03-20T00:00:00.000Z"
"1389","kotlin","Muy Popular","Muy Rápido",4543.5,"2025-03-20T00:00:00.000Z"
"1390","c++","Muy Popular","Muy Rápido",3599,"2025-03-20T00:00:00.000Z"
"1391","haskell","Muy Popular","Muy Rápido",3637,"2025-03-20T00:00:00.000Z"
"1392","scala","Poco Usado","Muy Rápido",1498,"2025-03-20T00:00:00.000Z"
"1393","c#","Moderado","Muy Rápido",2348,"2025-03-20T00:00:00.000Z"
"1394","dart","Moderado","Rápido",3524,"2025-03-20T00:00:00.000Z"
"1395","objective-c","Poco Usado","Rápido",226.5,"2025-03-20T00:00:00.000Z"
"1396","scala","Moderado","Rápido",1622,"2025-03-20T00:00:00.000Z"
"1397","java","Muy Popular","Muy Rápido",4945,"2025-03-20T00:00:00.000Z"
"1398","objective-c","Muy Popular","Muy Rápido",3749.5,"2025-03-20T00:00:00.000Z"
"1399","c#","Poco Usado","Lento",1207,"2025-03-20T00:00:00.000Z"
"1400","rust","Moderado","Muy Rápido",1993.5,"2025-03-20T00:00:00.000Z"
"1401","typescript","Muy Popular","Rápido",4523.5,"2025-03-20T00:00:00.000Z"
"1402","typescript","Moderado","Muy Rápido",1949.5,"2025-03-20T00:00:00.000Z"
"1403","lua","Muy Popular","Muy Rápido",4840.5,"2025-03-20T00:00:00.000Z"
"1404","kotlin","Poco Usado","Muy Rápido",843,"2025-03-20T00:00:00.000Z"
"1405","ruby","Poco Usado","Lento",146.5,"2025-03-20T00:00:00.000Z"
"1406","c#","Poco Usado","Lento",161.5,"2025-03-20T00:00:00.000Z"
"1407","kotlin","Muy Popular","Lento",4606.5,"2025-03-20T00:00:00.000Z"
"1408","kotlin","Moderado","Rápido",2634,"2025-03-20T00:00:00.000Z"
"1409","objective-c","Muy Popular","Muy Rápido",3637.5,"2025-03-20T00:00:00.000Z"
"1410","f#","Poco Usado","Muy Rápido",591.5,"2025-03-20T00:00:00.000Z"
"1411","r","Poco Usado","Rápido",79.5,"2025-03-20T00:00:00.000Z"
"1412","kotlin","Poco Usado","Rápido",1032.5,"2025-03-20T00:00:00.000Z"
"1413","perl","Moderado","Lento",1966.5,"2025-03-20T00:00:00.000Z"
"1414","f#","Poco Usado","Lento",104.5,"2025-03-20T00:00:00.000Z"
"1415","go","Moderado","Rápido",2723.5,"2025-03-20T00:00:00.000Z"
"1416","objective-c","Muy Popular","Muy Rápido",3591,"2025-03-20T00:00:00.000Z"
"1417","objective-c","Muy Popular","Muy Rápido",4094.5,"2025-03-20T00:00:00.000Z"
"1418","dart","Muy Popular","Muy Rápido",4295,"2025-03-20T00:00:00.000Z"
"1419","rust","Moderado","Rápido",1670.5,"2025-03-20T00:00:00.000Z"
"1420","haskell","Muy Popular","Lento",3712,"2025-03-20T00:00:00.000Z"
"1421","c#","Muy Popular","Muy Rápido",4136.5,"2025-03-20T00:00:00.000Z"
"1422","r","Moderado","Muy Rápido",1797.5,"2025-03-20T00:00:00.000Z"
"1423","c++","Moderado","Lento",3369,"2025-03-20T00:00:00.000Z"
"1424","typescript","Moderado","Muy Rápido",2242,"2025-03-20T00:00:00.000Z"
"1425","objective-c","Muy Popular","Muy Rápido",3586.5,"2025-03-20T00:00:00.000Z"
"1426","rust","Moderado","Rápido",3334,"2025-03-20T00:00:00.000Z"
"1427","rust","Muy Popular","Rápido",4124.5,"2025-03-20T00:00:00.000Z"
"1428","rust","Poco Usado","Muy Rápido",1341,"2025-03-20T00:00:00.000Z"
"1429","javascript","Moderado","Lento",2511.5,"2025-03-20T00:00:00.000Z"
"1430","java","Muy Popular","Rápido",3935,"2025-03-20T00:00:00.000Z"
"1431","javascript","Poco Usado","Muy Rápido",1298,"2025-03-20T00:00:00.000Z"
"1432","typescript","Muy Popular","Lento",3855,"2025-03-20T00:00:00.000Z"
"1433","typescript","Moderado","Lento",2315,"2025-03-20T00:00:00.000Z"
"1434","kotlin","Poco Usado","Rápido",1030,"2025-03-20T00:00:00.000Z"
"1435","c++","Moderado","Lento",234.5,"2025-03-20T00:00:00.000Z"
"1436","javascript","Poco Usado","Lento",53,"2025-03-20T00:00:00.000Z"
"1437","go","Muy Popular","Rápido",4684,"2025-03-20T00:00:00.000Z"
"1438","java","Moderado","Lento",2962.5,"2025-03-20T00:00:00.000Z"
"1439","javascript","Moderado","Lento",194.5,"2025-03-20T00:00:00.000Z"
"1440","c#","Muy Popular","Rápido",4478.5,"2025-03-20T00:00:00.000Z"
"1441","objective-c","Poco Usado","Rápido",575.5,"2025-03-20T00:00:00.000Z"
"1442","haskell","Muy Popular","Rápido",4481,"2025-03-20T00:00:00.000Z"
"1443","javascript","Muy Popular","Rápido",3828,"2025-03-20T00:00:00.000Z"
"1444","swift","Muy Popular","Rápido",4826,"2025-03-20T00:00:00.000Z"
"1445","lua","Moderado","Rápido",2220.5,"2025-03-20T00:00:00.000Z"
"1446","rust","Poco Usado","Rápido",1423,"2025-03-20T00:00:00.000Z"
"1447","javascript","Muy Popular","Muy Rápido",3941.5,"2025-03-20T00:00:00.000Z"
"1448","go","Moderado","Lento",2258,"2025-03-20T00:00:00.000Z"
"1449","python","Moderado","Lento",335.5,"2025-03-20T00:00:00.000Z"
"1450","swift","Poco Usado","Lento",113,"2025-03-20T00:00:00.000Z"
"1451","c++","Muy Popular","Lento",4009,"2025-03-20T00:00:00.000Z"
"1452","c++","Moderado","Muy Rápido",3086,"2025-03-20T00:00:00.000Z"
"1453","go","Moderado","Lento",2660.5,"2025-03-20T00:00:00.000Z"
"1454","swift","Moderado","Rápido",2174,"2025-03-20T00:00:00.000Z"
"1455","go","Poco Usado","Muy Rápido",998.5,"2025-03-20T00:00:00.000Z"
"1456","kotlin","Poco Usado","Muy Rápido",491.5,"2025-03-20T00:00:00.000Z"
"1457","ruby","Muy Popular","Lento",423,"2025-03-20T00:00:00.000Z"
"1458","c#","Poco Usado","Muy Rápido",992.5,"2025-03-20T00:00:00.000Z"
"1459","go","Poco Usado","Muy Rápido",495,"2025-03-20T00:00:00.000Z"
"1460","ruby","Moderado","Lento",3462,"2025-03-20T00:00:00.000Z"
"1461","rust","Moderado","Lento",1666.5,"2025-03-20T00:00:00.000Z"
"1462","rust","Poco Usado","Rápido",326.5,"2025-03-20T00:00:00.000Z"
"1463","objective-c","Moderado","Muy Rápido",1547,"2025-03-20T00:00:00.000Z"
"1464","typescript","Muy Popular","Muy Rápido",4796.5,"2025-03-20T00:00:00.000Z"
"1465","f#","Poco Usado","Muy Rápido",399.5,"2025-03-20T00:00:00.000Z"
"1466","perl","Muy Popular","Lento",4461,"2025-03-20T00:00:00.000Z"
"1467","python","Moderado","Muy Rápido",2739.5,"2025-03-20T00:00:00.000Z"
"1468","r","Muy Popular","Muy Rápido",4194.5,"2025-03-20T00:00:00.000Z"
"1469","r","Moderado","Muy Rápido",1986.5,"2025-03-20T00:00:00.000Z"
"1470","php","Poco Usado","Rápido",1375,"2025-03-20T00:00:00.000Z"
"1471","r","Moderado","Muy Rápido",1540,"2025-03-20T00:00:00.000Z"
"1472","objective-c","Poco Usado","Lento",511.5,"2025-03-20T00:00:00.000Z"
"1473","c++","Moderado","Lento",1518,"2025-03-20T00:00:00.000Z"
"1474","ruby","Muy Popular","Muy Rápido",3945.5,"2025-03-20T00:00:00.000Z"
"1475","swift","Poco Usado","Muy Rápido",689,"2025-03-20T00:00:00.000Z"
"1476","haskell","Moderado","Lento",226.5,"2025-03-20T00:00:00.000Z"
"1477","lua","Moderado","Rápido",2634,"2025-03-20T00:00:00.000Z"
"1478","typescript","Moderado","Lento",2506,"2025-03-20T00:00:00.000Z"
"1479","haskell","Muy Popular","Lento",3908,"2025-03-20T00:00:00.000Z"
"1480","typescript","Poco Usado","Lento",148,"2025-03-20T00:00:00.000Z"
"1481","python","Muy Popular","Muy Rápido",3799.5,"2025-03-20T00:00:00.000Z"
"1482","objective-c","Muy Popular","Muy Rápido",4648.5,"2025-03-20T00:00:00.000Z"
"1483","dart","Moderado","Rápido",3424.5,"2025-03-20T00:00:00.000Z"
"1484","haskell","Moderado","Muy Rápido",3143,"2025-03-20T00:00:00.000Z"
"1485","c#","Moderado","Muy Rápido",1687,"2025-03-20T00:00:00.000Z"
"1486","kotlin","Moderado","Lento",2816.5,"2025-03-20T00:00:00.000Z"
"1487","typescript","Poco Usado","Muy Rápido",288.5,"2025-03-20T00:00:00.000Z"
"1488","r","Poco Usado","Lento",61.5,"2025-03-20T00:00:00.000Z"
"1489","kotlin","Moderado","Lento",3315,"2025-03-20T00:00:00.000Z"
"1490","kotlin","Poco Usado","Muy Rápido",545.5,"2025-03-20T00:00:00.000Z"
"1491","kotlin","Muy Popular","Muy Rápido",3840.5,"2025-03-20T00:00:00.000Z"
"1492","go","Poco Usado","Muy Rápido",395,"2025-03-20T00:00:00.000Z"
"1493","java","Muy Popular","Muy Rápido",4689,"2025-03-20T00:00:00.000Z"
"1494","c#","Moderado","Rápido",2170.5,"2025-03-20T00:00:00.000Z"
"1495","perl","Moderado","Rápido",3422,"2025-03-20T00:00:00.000Z"
"1496","java","Poco Usado","Muy Rápido",1495.5,"2025-03-20T00:00:00.000Z"
"1497","perl","Moderado","Lento",192,"2025-03-20T00:00:00.000Z"
"1498","java","Muy Popular","Rápido",4884,"2025-03-20T00:00:00.000Z"
"1499","kotlin","Moderado","Muy Rápido",2836.5,"2025-03-20T00:00:00.000Z"
"1500","swift","Poco Usado","Muy Rápido",448,"2025-03-20T00:00:00.000Z"
"1","ruby","Moderado","Muy Rápido",2190.5,"2025-03-20T00:00:00.000Z"
"2","objective-c","Muy Popular","Rápido",3778.5,"2025-03-20T00:00:00.000Z"
"3","perl","Muy Popular","Rápido",4021,"2025-03-20T00:00:00.000Z"
"4","ruby","Moderado","Lento",277,"2025-03-20T00:00:00.000Z"
"5","rust","Moderado","Rápido",1534.5,"2025-03-20T00:00:00.000Z"
"6","ruby","Moderado","Rápido",1825,"2025-03-20T00:00:00.000Z"
"7","rust","Moderado","Lento",2459.5,"2025-03-20T00:00:00.000Z"
"8","dart","Poco Usado","Lento",960.5,"2025-03-20T00:00:00.000Z"
"9","scala","Poco Usado","Lento",1359.5,"2025-03-20T00:00:00.000Z"
"10","lua","Poco Usado","Muy Rápido",889.5,"2025-03-20T00:00:00.000Z"
"11","kotlin","Moderado","Rápido",3533,"2025-03-20T00:00:00.000Z"
"12","c++","Poco Usado","Lento",555.5,"2025-03-20T00:00:00.000Z"
"13","go","Moderado","Lento",1667.5,"2025-03-20T00:00:00.000Z"
"14","go","Poco Usado","Lento",465,"2025-03-20T00:00:00.000Z"
"15","c++","Moderado","Rápido",1726.5,"2025-03-20T00:00:00.000Z"
"16","go","Muy Popular","Rápido",4971.5,"2025-03-20T00:00:00.000Z"
"17","lua","Moderado","Muy Rápido",2490,"2025-03-20T00:00:00.000Z"
"18","rust","Moderado","Rápido",2224.5,"2025-03-20T00:00:00.000Z"
"19","rust","Moderado","Muy Rápido",3537,"2025-03-20T00:00:00.000Z"
"20","perl","Muy Popular","Lento",450.5,"2025-03-20T00:00:00.000Z"
"21","c#","Poco Usado","Muy Rápido",691,"2025-03-20T00:00:00.000Z"
"22","typescript","Muy Popular","Rápido",3924.5,"2025-03-20T00:00:00.000Z"
"23","java","Poco Usado","Rápido",1133.5,"2025-03-20T00:00:00.000Z"
"24","java","Muy Popular","Lento",4660,"2025-03-20T00:00:00.000Z"
"25","lua","Muy Popular","Lento",3808,"2025-03-20T00:00:00.000Z"
"26","java","Moderado","Muy Rápido",2749.5,"2025-03-20T00:00:00.000Z"
"27","swift","Moderado","Rápido",2721.5,"2025-03-20T00:00:00.000Z"
"28","haskell","Poco Usado","Lento",143.5,"2025-03-20T00:00:00.000Z"
"29","python","Moderado","Lento",2355.5,"2025-03-20T00:00:00.000Z"
"30","rust","Moderado","Rápido",1832,"2025-03-20T00:00:00.000Z"
"31","c++","Moderado","Rápido",2723,"2025-03-20T00:00:00.000Z"
"32","lua","Moderado","Muy Rápido",1536,"2025-03-20T00:00:00.000Z"
"33","scala","Muy Popular","Muy Rápido",4144.5,"2025-03-20T00:00:00.000Z"
"34","perl","Moderado","Rápido",2927.5,"2025-03-20T00:00:00.000Z"
"35","ruby","Moderado","Lento",3259.5,"2025-03-20T00:00:00.000Z"
"36","javascript","Poco Usado","Rápido",431.5,"2025-03-20T00:00:00.000Z"
"37","f#","Poco Usado","Lento",964,"2025-03-20T00:00:00.000Z"
"38","java","Muy Popular","Muy Rápido",4486,"2025-03-20T00:00:00.000Z"
